noise_rate,fidelity,entropy,purity
0.0,0.9999999999999989,3.203426503814918E-16,0.9999999999999996
0.01,0.9801990049999998,0.18157384659751924,0.9610783460318397
0.02,0.9607920799999994,0.3228270414745158,0.9242294740276219
0.03,0.9417734049999998,0.44865141588993457,0.8893334009807037
0.04,0.9231372799999997,0.5643286353645646,0.8562776324767737
0.05,0.9048781249999986,0.6723599813790493,0.8249567376562493
0.060000000000000005,0.886990479999999,0.7742124556869231,0.7952719448740859
0.07,0.8694690049999992,0.8708497886656134,0.7671307573070397
0.08,0.8523085075136694,0.9629517642983392,0.7404465877745661
0.09,0.8355038049999998,1.051021815114637,0.7151384120556482
0.09999999999999999,0.8190500000000001,1.1354461364335693,0.6911304399999996
0.10999999999999999,0.8029422238832721,1.2165289098196315,0.6683518037481921
0.11999999999999998,0.7871756799999995,1.2945146194040962,0.6467362623913984
0.12999999999999998,0.7717458049999992,1.3696028895966603,0.6262219224175677
0.13999999999999999,0.7566480799999994,1.4419587435720977,0.6067509733069819
0.15,0.7418781431510347,1.5117199294952015,0.58826943765625
0.16,0.72743168,1.579002298208744,0.5707269352259581
0.17,0.7133046227980584,1.6439038450318033,0.5540764603232962
0.18000000000000002,0.6994928799999995,1.7065078109361527,0.53827417194711
0.19000000000000003,0.6859926049999993,1.7668851059560058,0.5232791961389763
0.20000000000000004,0.6727999999999996,1.8250962342718962,0.5090534399999996
0.21000000000000005,0.6599114221189811,1.8811928463015806,0.495561416849184
0.22000000000000006,0.647323296954919,1.9352190071176514,0.4827700820153341
0.23000000000000007,0.635032204999999,1.9872122459900956,0.4706486787705921
0.24000000000000007,0.6230348966337929,2.037204434811694,0.4591685939298302
0.25000000000000006,0.611328125,2.0852225311050843,0.44830322265624967
0.26000000000000006,0.5999088799999999,2.1312892126347855,0.43802784202967027
0.2700000000000001,0.5887742049999997,2.1754234243126613,0.4283194929501123
0.2800000000000001,0.5779212799999994,2.2176408533969094,0.419156869965414
0.2900000000000001,0.5673474049999998,2.257954345472053,0.4105202186277442
0.3000000000000001,0.5570499999999997,2.2963742710360266,0.4023912399999997
0.3100000000000001,0.5470266049999994,2.3329088504835322,0.3947530019492158
0.3200000000000001,0.5372748799999999,2.3675644437014998,0.3875898568802299
0.3300000000000001,0.5277926203097029,2.4003458092665153,0.3808873655789761
0.34000000000000014,0.51857768,2.4312563372718583,0.37463222685091835
0.35000000000000014,0.5096281249999999,2.460298259050853,0.36881221265624997
0.36000000000000015,0.5009420799999994,2.487472836457789,0.36341610845962213
0.37000000000000016,0.49251781545757717,2.5127805328829087,0.3584336585282879
0.38000000000000017,0.4843536946661598,2.536221167787714,0.35385551592867814
0.3900000000000002,0.4764482049999994,2.5577940562309798,0.34967319698755195
0.4000000000000002,0.46879999999999966,2.5774981345988284,0.3458790399999998
0.4100000000000002,0.4614078049999996,2.5953320735420777,0.34246616798268825
0.4200000000000002,0.45427048000000014,2.611294378951202,0.33942845528688625
0.4300000000000002,0.44738700499999995,2.6253834816562787,0.33676049790192053
0.4400000000000002,0.4407564799999996,2.637597816420458,0.3344575872958461
0.45000000000000023,0.4343781348209629,2.647935890695511,0.3325156876562501
0.46000000000000024,0.42825127999999985,2.6563963435238445,0.3309314164102142
0.47000000000000025,0.4223754049999995,2.6629779948991805,0.3297020279186244
0.48000000000000026,0.4167500896196207,2.667679885835761,0.328825400256102
0.49000000000000027,0.41137500499999985,2.670501309341116,0.32830002500400013
0.5000000000000002,0.40624999999999967,2.6714418324386022,0.3281249999999998
0.5100000000000002,0.40137500499999973,2.6705013093411174,0.328300025004
0.5200000000000002,0.3967500799999996,2.6676798858357604,0.3288254002561021
0.5300000000000002,0.39237541433406853,2.6629779948991823,0.3297020279186245
0.5400000000000003,0.3882512892848855,2.6563963435238405,0.33093141641021423
0.5500000000000003,0.3843781342384566,2.647935890695512,0.3325156876562501
0.5600000000000003,0.3807564891948311,2.6375978164204565,0.33445758729584635
0.5700000000000003,0.3773870050000001,2.625383481656275,0.33676049790192064
0.5800000000000003,0.3742704799999998,2.6112943789511958,0.3394284552868863
0.5900000000000003,0.37140780499999976,2.5953320735420777,0.34246616798268836
0.6000000000000003,0.36879999999999985,2.577498134598827,0.3458790400000001
0.6100000000000003,0.36644820499999997,2.5577940562309793,0.3496731969875523
0.6200000000000003,0.3643536799999996,2.536221167787715,0.3538555159286785
0.6300000000000003,0.36251781397190713,2.5127805328829043,0.35843365852828823
0.6400000000000003,0.36094207999999955,2.4874728364577874,0.36341610845962247
0.6500000000000004,0.3596281249999996,2.46029825905085,0.36881221265625014
